,Account or Security,Coupon,Date,Quantity,Cost Value,Market Value,Bank,Asset Type,Company,Industry,Private Placement,Info,Ticker
1312,Corporate Bonds,,,,,,9-200100-Income Research,Corporate Bonds,Corporate Bonds,,False,<class 'object'>,
1313,7-ELEVEN INC .625% DUE ,0.63,2023-02-10,655000.0,654456.35,655389.99,9-200100-Income Research,Corporate Bonds,7-ELEVEN  INC,,False,<class 'object'>,5250.KL
1314,ABBOTT LABS 3.4% DUE ,3.4,2023-11-30,750000.0,818662.5,800401.63,9-200100-Income Research,Corporate Bonds,ABBOTT LABS,,False,<class 'object'>,ABT
1315,ABBVIE INC 2.3% DUE 11-21-2022,2.3,2022-11-21,2736000.0,2833382.37,2808294.91,9-200100-Income Research,Corporate Bonds,ABBVIE  INC,,False,<class 'object'>,ABBV
1316,AIR LEASE CORP 2.75% 01-15-202,2.75,2023-01-15,590000.0,590227.53,608716.71,9-200100-Income Research,Corporate Bonds,AIR LEASE  CO,,False,<class 'object'>,AL
1317,AMERICAN HONDA FIN CORP MED TE,2.2,2022-06-27,637000.0,636413.96,649202.32,9-200100-Income Research,Corporate Bonds,AMERICAN HONDA FIN  CO,,False,<class 'object'>,AAL
1318,AMERICAN HONDA FIN CORP MED TE,0.88,2023-07-07,2597000.0,2596168.96,2620395.7,9-200100-Income Research,Corporate Bonds,AMERICAN HONDA FIN  CO,,False,<class 'object'>,AAL
1319,AMERICAN INTL GROUP INC 4.875%,4.88,2022-06-01,1300000.0,1414049.0,1353200.41,9-200100-Income Research,Corporate Bonds,AMERICAN INTL GROUP  INC,,False,<class 'object'>,AAL
1320,APPLE INC .75% DUE 05-11-2023 ,0.75,2023-05-11,1456000.0,1452039.68,1468718.01,9-200100-Income Research,Corporate Bonds,APPLE  INC,,False,<class 'object'>,AAPL
1321,AQUARION CO 4.0% DUE ,4,2024-08-15,576000.0,632551.68,624186.82,9-200100-Income Research,Corporate Bonds,AQUARION  CO,,False,<class 'object'>,NO_TICKER_FOUND
1322,ASTRAZENECA PLC .3% 05-26-2023,0.3,2023-05-26,606000.0,605460.66,604258.03,9-200100-Income Research,Corporate Bonds,ASTRAZENECA PLC,,False,<class 'object'>,AZN
1323,AT&T BROADBAND CORP 9.455% DUE,9.46,2022-11-15,1950000.0,2598902.76,2193821.49,9-200100-Income Research,Corporate Bonds,AT&T BROADBAND  CO,,False,<class 'object'>,T
1324,AT&T INC .9% DUE 03-25-2024 BE,0.9,2024-03-25,654000.0,653378.7,655425.72,9-200100-Income Research,Corporate Bonds,AT&T  INC,,False,<class 'object'>,T
1325,BANK AMER CORP .976% 04-22-202,0.98,2025-04-22,655000.0,655000.0,657098.97,9-200100-Income Research,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
1326,BANK AMER CORP 1.486% DUE ,1.49,2024-05-19,663000.0,663000.0,674317.0,9-200100-Income Research,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
1327,BANK NOVA SCOTIA B C .55% DUE ,0.55,2023-09-15,625000.0,624556.25,626315.1,9-200100-Income Research,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
1328,BANK OF AMERICA CORP MTN 0.81%,0.81,2024-10-24,980000.0,980000.0,984078.93,9-200100-Income Research,Corporate Bonds,BANK OF AMERICA  CO,,False,<class 'object'>,NO_TICKER_FOUND
1329,BARCLAYS BK PLC 1.7% DUE ,1.7,2022-05-12,820000.0,819327.6,829405.9,9-200100-Income Research,Corporate Bonds,BARCLAYS BK PLC,,False,<class 'object'>,BCS
1330,BOEING CO 4.508% DUE ,4.51,2023-05-01,819000.0,819000.0,873131.53,9-200100-Income Research,Corporate Bonds,BOEING  CO,,False,<class 'object'>,BA
1331,BOSTON PPTYS LTD PARTNERSHIP 3,3.2,2025-01-15,1010000.0,1088365.9,1082024.01,9-200100-Income Research,Corporate Bonds,BOSTON PPTYS  LTD,,False,<class 'object'>,NO_TICKER_FOUND
1332,BRISTOL MYERS SQUIBB CO .537% ,0.54,2023-11-13,924000.0,924000.0,925106.48,9-200100-Income Research,Corporate Bonds,BRISTOL MYERS SQUIBB CO,,False,<class 'object'>,BMY
1333,CANADIAN IMPERIAL BK 2.606% DU,2.61,2023-07-22,1180000.0,1181301.8,1207116.73,9-200100-Income Research,Corporate Bonds,CANADIAN IMPERIAL BK CO,,False,<class 'object'>,6C=F
1334,CANADIAN NAT RES LTD 3.8% DUE ,3.8,2024-04-15,440000.0,476132.8,473184.94,9-200100-Income Research,Corporate Bonds,CANADIAN NAT RES  LTD,,False,<class 'object'>,CRC.BE
1335,CAPITAL ONE FINL CORP 3.5% DUE,3.5,2023-06-15,409000.0,436738.38,432447.02,9-200100-Income Research,Corporate Bonds,CAPITAL ONE FINL CO,,False,<class 'object'>,NLY
1336,CATERPILLAR FINL SVCS CORP MED,1.9,2022-09-06,600000.0,599166.0,611042.29,9-200100-Income Research,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
1337,CATERPILLAR FINL SVCS CORP MED,0.65,2023-07-07,1025000.0,1024426.0,1030810.28,9-200100-Income Research,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
1338,CATERPILLAR FINL SVCS CORP MED,0.25,2023-03-01,656000.0,655435.84,654504.68,9-200100-Income Research,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
1339,CENTERPOINT ENERGY INC 3.85% ,3.85,2024-02-01,307000.0,336788.21,330093.05,9-200100-Income Research,Corporate Bonds,CENTERPOINT ENERGY INC,,False,<class 'object'>,CNP
1340,CHEVRON CORP 2.355% DUE ,2.36,2022-12-05,500000.0,490515.0,511988.56,9-200100-Income Research,Corporate Bonds,CHEVRON  CO,,False,<class 'object'>,CVX
1341,CHEVRON CORP NEW 1.141% DUE 05,1.14,2023-05-11,821000.0,821000.0,833196.06,9-200100-Income Research,Corporate Bonds,CHEVRON  CO,,False,<class 'object'>,CVX
1342,CITIGROUP INC 1.678% DUE ,1.68,2024-05-15,1968000.0,1996363.77,2009586.5,9-200100-Income Research,Corporate Bonds,CITIGROUP  INC,,False,<class 'object'>,C
1343,CITIGROUP INC 2.75% DUE ,2.75,2022-04-25,2323000.0,2324404.14,2365851.08,9-200100-Income Research,Corporate Bonds,CITIGROUP  INC,,False,<class 'object'>,C
1344,CREDIT SUISSE AG NEW YORK 0.49,0.5,2024-02-02,1098000.0,1098000.0,1093473.92,9-200100-Income Research,Corporate Bonds,CREDIT SUISSE GROUP AG,,False,<class 'object'>,NO_TICKER_FOUND
1345,DOMINION ENERGY INC JR SUB NT ,2.72,2021-08-15,909000.0,909218.16,911599.01,9-200100-Income Research,Corporate Bonds,DOMINION ENERGY  INC,,False,<class 'object'>,D
1346,DOMINION RES INC VA NEW 2.75% ,2.75,2022-09-15,1115000.0,1132449.75,1139079.81,9-200100-Income Research,Corporate Bonds,DOMINION RES  INC,,False,<class 'object'>,TD.TO
1347,ENERGY TRANSFER PARTNERS 5.2% ,5.2,2022-02-01,1114000.0,1167728.1,1131169.09,9-200100-Income Research,Corporate Bonds,ENERGY TRANSFER PARTNERS,,False,<class 'object'>,DVN
1348,ENTERPRISE PRODS OPER LLC 4.05,4.05,2022-02-15,1625000.0,1726245.0,1662894.04,9-200100-Income Research,Corporate Bonds,ENTERPRISE PRODS OPER  LLC,,False,<class 'object'>,IEP
1349,ESSEX PORTFOLIO L P 3.875% DUE,3.88,2024-05-01,596000.0,648024.84,641352.67,9-200100-Income Research,Corporate Bonds,ESSEX PORTFOLIO L P,,False,<class 'object'>,ESS
1350,EVERSOURCE ENERGY 3.8% DUE ,3.8,2023-12-01,1992000.0,2160742.32,2137837.91,9-200100-Income Research,Corporate Bonds,EVERSOURCE ENERGY,,False,<class 'object'>,NU
1351,FIFTH THIRD BANCORP 1.625% DUE,1.63,2023-05-05,1038000.0,1037335.68,1058679.4,9-200100-Income Research,Corporate Bonds,FIFTH THIRD BANCORP,,False,<class 'object'>,FITB
1352,FIFTH THIRD BANCORP 2.6% DUE ,2.6,2022-06-15,303000.0,303963.54,309277.13,9-200100-Income Research,Corporate Bonds,FIFTH THIRD BANCORP,,False,<class 'object'>,FITB
1353,FIRST REP BK SAN FRANCISCO CAL,1.91,2024-02-12,780000.0,780000.0,796934.64,9-200100-Income Research,Corporate Bonds,FIRST REP BK SAN FRANCISCO CAL,,False,<class 'object'>,FRCB
1354,FIRST REPUBLIC  BANK 2.5% ,2.5,2022-06-06,1090000.0,1090791.8,1109507.64,9-200100-Income Research,Corporate Bonds,FIRST REPUBLIC  BANK,,False,<class 'object'>,FRCB
1355,FORD MTR CR CO LLC 3.813% ,3.81,2021-10-12,841000.0,841000.0,847307.5,9-200100-Income Research,Corporate Bonds,FORD MTR  CR,,False,<class 'object'>,FORD
1356,GENERAL MTRS FINL CO INC 3.55%,3.55,2022-07-08,1310000.0,1309174.7,1352095.95,9-200100-Income Research,Corporate Bonds,GENERAL MOTORS,,False,<class 'object'>,GM
1357,GENPACT LUXEMBOURG S A R L 3.3,3.38,2024-12-01,447000.0,482840.46,477532.72,9-200100-Income Research,Corporate Bonds,GENPACT LUXEMBOURG S A R L 3.3,,False,<class 'object'>,G
1358,GLAXOSMITHKLINE CAP PLC .534% ,0.53,2023-10-01,614000.0,614000.0,616214.46,9-200100-Income Research,Corporate Bonds,GLAXOSMITHKLINE  CAP,,False,<class 'object'>,NO_TICKER_FOUND
1359,GOLDMAN SACHS GROUP INC .627% ,0.63,2023-11-17,967000.0,967000.0,967287.75,9-200100-Income Research,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
1360,JEFFERIES FINANCIAL GROUP INC ,5.5,2023-10-18,1233000.0,1296363.87,1326199.5,9-200100-Income Research,Corporate Bonds,JEFFERIES FINANCIAL GROUP  INC,,False,<class 'object'>,JEF
1361,KANSAS CITY SOUTHN 3.0% DUE ,3,2023-05-15,780000.0,795771.6,809059.25,9-200100-Income Research,Corporate Bonds,KANSAS CITY SOUTHN,,False,<class 'object'>,CP
1362,KINDER MORGAN ENERGY PARTNERS ,3.45,2023-02-15,780000.0,821519.4,811543.84,9-200100-Income Research,Corporate Bonds,KINDER MORGAN INC,,False,<class 'object'>,KMI
1363,LLOYDS BKG GROUP PLC 2.858% DU,2.86,2023-03-17,1323000.0,1328877.7,1345630.98,9-200100-Income Research,Corporate Bonds,LLOYDS BANKING GROUP PLC FORME,,False,<class 'object'>,LYG
1364,LLOYDS BKG GROUP PLC 3.9% ,3.9,2024-03-12,527000.0,576032.08,571079.31,9-200100-Income Research,Corporate Bonds,LLOYDS BANKING GROUP PLC FORME,,False,<class 'object'>,LYG
1365,MARRIOTT INTL INC NEW 2.125% D,2.13,2022-10-03,480000.0,479001.6,486825.91,9-200100-Income Research,Corporate Bonds,MARRIOTT INTL  INC,,False,<class 'object'>,MAR
1366,MITSUBISHI UFJ FINL GROUP INC ,2.62,2022-07-18,843000.0,843000.0,863763.32,9-200100-Income Research,Corporate Bonds,MITSUBISHI UFJ FINL GROUP  INC,,False,<class 'object'>,MUFG
1367,MORGAN STANLEY 0.529% DUE 01-2,0.53,2024-01-25,1091000.0,1091000.0,1090446.95,9-200100-Income Research,Corporate Bonds,MORGAN STANLEY,,False,<class 'object'>,MS
1368,MORGAN STANLEY 1.593% DUE 05-0,1.59,2027-05-04,655000.0,655000.0,659634.36,9-200100-Income Research,Corporate Bonds,MORGAN STANLEY,,False,<class 'object'>,MS
1369,MORGAN STANLEY FORMERLY MORGAN,2.75,2022-05-19,711000.0,708945.21,726855.88,9-200100-Income Research,Corporate Bonds,MORGAN STANLEY,,False,<class 'object'>,MS
1370,MORGAN STANLEY SR NT FIXED .56,0.56,2023-11-10,671000.0,671000.0,671846.98,9-200100-Income Research,Corporate Bonds,MORGAN STANLEY,,False,<class 'object'>,MS
1371,MPLX LP FLTG RT 09-09-2022 REG,1.22,2022-09-09,901000.0,901000.0,901574.83,9-200100-Income Research,Corporate Bonds,MPLX  LP,,False,<class 'object'>,MPLX
1372,NATWEST MKTS PLC 2.375% DUE 05,2.38,2023-05-21,704000.0,701754.24,728508.39,9-200100-Income Research,Corporate Bonds,NATWEST MARKETS PLC,,False,<class 'object'>,NWG
1373,NATWEST MKTS PLC US MEDIUM TER,3.63,2022-09-29,770000.0,787306.3,800817.97,9-200100-Income Research,Corporate Bonds,NATWEST MARKETS PLC,,False,<class 'object'>,NWG
1374,NUTRIEN LTD 1.9% DUE 05-13-202,1.9,2023-05-13,1359000.0,1357776.9,1392115.8,9-200100-Income Research,Corporate Bonds,NUTRIEN  LTD,,False,<class 'object'>,NTR
1375,PEPSICO INC 0.4% DUE 10-07-202,0.4,2023-10-07,502000.0,501713.86,502489.62,9-200100-Income Research,Corporate Bonds,PEPSICO  INC,,False,<class 'object'>,PEP
1376,PPL CAPITAL FUNDING INC 3.5% D,3.5,2022-12-01,827000.0,848716.05,856731.05,9-200100-Income Research,Corporate Bonds,PPL  CAP,,False,<class 'object'>,PPL
1377,PVTPL DAIMLER FIN NORTH AMER L,2.2,2021-10-30,1475000.0,1460123.0,1484402.89,9-200100-Income Research,Corporate Bonds,DAIMLER,,True,<class 'object'>,DTG.DE
1378,PVTPL DAIMLER FIN NORTH AMER L,1.75,2023-03-10,823000.0,821469.22,839947.32,9-200100-Income Research,Corporate Bonds,DAIMLER,,True,<class 'object'>,DTG.DE
1379,PVTPL DAIMLER FIN NORTH AMER L,2.55,2022-08-15,1802000.0,1803871.26,1844217.18,9-200100-Income Research,Corporate Bonds,DAIMLER,,True,<class 'object'>,DTG.DE
1380,PVTPL DOMINION ENERGY INC 2.45,2.45,2023-01-15,500000.0,502980.0,514800.93,9-200100-Income Research,Corporate Bonds,DOMINION ENERGY  INC,,True,<class 'object'>,D
1381,PVTPL HYUNDAI CAP AMER MEDIUM ,2.38,2023-02-10,600000.0,599742.0,615870.03,9-200100-Income Research,Corporate Bonds,HYUNDAI  CAP,,True,<class 'object'>,HYMTF
1382,PVTPL LIBERTY MUT GROUP INC SR,4.95,2022-05-01,1527000.0,1615790.7,1582185.69,9-200100-Income Research,Corporate Bonds,LIBERTY MUT GROUP  INC,,True,<class 'object'>,QRTEA
1383,PVTPL MACQUARIE GROUP LTD SR 4,4.15,2024-03-27,597000.0,641048.2,631886.58,9-200100-Income Research,Corporate Bonds,MACQUARIE BK LTD,,True,<class 'object'>,MQG.AX
1384,PVTPL MACQUARIE GROUP LTD SR M,3.19,2023-11-28,780000.0,804094.2,807853.41,9-200100-Income Research,Corporate Bonds,MACQUARIE BK LTD,,True,<class 'object'>,MQG.AX
1385,PVTPL MASSMUTUAL GLOBAL FDG II,0.85,2023-06-09,1600000.0,1599056.0,1616375.06,9-200100-Income Research,Corporate Bonds,MASSMUTUAL GLOBAL  FDG,,True,<class 'object'>,MEFZX
1386,PVTPL METROPOLITAN LIFE GLOBAL,0.9,2023-06-08,500000.0,504295.0,504922.07,9-200100-Income Research,Corporate Bonds,METROPOLITAN LIFE GLOBAL,,True,<class 'object'>,MCB
1387,PVTPL NEW YORK LIFE GLOBAL FDG,1.1,2023-05-05,2131000.0,2130552.49,2158814.26,9-200100-Income Research,Corporate Bonds,NEW YORK LIFE GLOBAL  FDG,,True,<class 'object'>,BRK-B
1388,PVTPL NXP B V / NXP FDG LLC SR,3.88,2022-09-01,653000.0,662246.48,677085.74,9-200100-Income Research,Corporate Bonds,NXP B V,,True,<class 'object'>,NXP
1389,PVTPL PACIFIC LIFE GLOBAL FDG ,0.5,2023-09-23,2175000.0,2172281.25,2177356.9,9-200100-Income Research,Corporate Bonds,PACIFIC LIFE GLOBAL  FDG,,True,<class 'object'>,PCG
1390,PVTPL PROTECTIVE LIFE GLOBAL F,3.1,2024-04-15,1529000.0,1654428.79,1621258.03,9-200100-Income Research,Corporate Bonds,PROTECTIVE LIFE GLOBAL,,True,<class 'object'>,D1A8.DE
1391,PVTPL ROYALTY PHARMA PLC SR NT,0.75,2023-09-02,668000.0,663470.96,669961.7,9-200100-Income Research,Corporate Bonds,ROYALTY PHARMA PLC  SR,,True,<class 'object'>,SJT
1392,PVTPL SIEMENS FINANCIERINGSMAA,2.9,2022-05-27,600000.0,609288.0,614429.37,9-200100-Income Research,Corporate Bonds,SIEMENS FINANCIERINGSMAATSCHAP,,True,<class 'object'>,NO_TICKER_FOUND
1393,PVTPL SKANDINAVISKA ENSKILDA B,2.2,2022-12-12,650000.0,649831.0,667450.17,9-200100-Income Research,Corporate Bonds,SKANDINAVISKA ENSKILDA B,,True,<class 'object'>,SEB-A.ST
1394,PVTPL TOYOTA INDS CORP FIXED 3,3.11,2022-03-12,920000.0,920000.0,936256.64,9-200100-Income Research,Corporate Bonds,TOYOTA INDS  CO,,True,<class 'object'>,NO_TICKER_FOUND
1395,PVTPL UPJOHN INC 1.125% DUE 06,1.13,2022-06-22,846000.0,845636.22,852032.82,9-200100-Income Research,Corporate Bonds,UPJOHN  INC,,True,<class 'object'>,NO_TICKER_FOUND
1396,PVTPL VOLKSWAGEN GROUP AMER FI,2.7,2022-09-26,1110000.0,1113432.3,1140771.66,9-200100-Income Research,Corporate Bonds,VOLKSWAGEN GROUP,,True,<class 'object'>,VOW3.DE
1397,RYDER SYS INC MEDIUM TERM NTS ,3.75,2023-06-09,750000.0,791572.5,794446.13,9-200100-Income Research,Corporate Bonds,RYDER SYS  INC,,False,<class 'object'>,R
1398,SHELL INTL FIN B V .375% DUE 0,0.38,2023-09-15,1007000.0,1004542.92,1006272.5,9-200100-Income Research,Corporate Bonds,SHELL INTL FIN B V,,False,<class 'object'>,SHEL
1399,SSM HLTH CARE CORP 3.688% DUE ,3.69,2023-06-01,2153000.0,2219594.02,2258771.29,9-200100-Income Research,Corporate Bonds,SSM HLTH CARE  CO,,False,<class 'object'>,SSMS.JK
1400,TEXTRON INC 4.3% NT DUE 03-01-,4.3,2024-03-01,549000.0,599529.96,593476.12,9-200100-Income Research,Corporate Bonds,TEXTRON  INC,,False,<class 'object'>,TXT
1401,TORONTO DOMINION BK SR MEDIUM ,1.9,2022-12-01,480000.0,479467.2,490944.22,9-200100-Income Research,Corporate Bonds,TORONTO DOMINION BANK,,False,<class 'object'>,TD.TO
1402,TORONTO DOMINION BK SR MEDIUM ,0.55,2024-03-04,1141000.0,1139984.51,1140184.6,9-200100-Income Research,Corporate Bonds,TORONTO DOMINION BANK,,False,<class 'object'>,TD.TO
1403,TOYOTA MTR CR CORP MEDIUM TERM,0.35,2022-10-14,837000.0,836255.07,838172.56,9-200100-Income Research,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
1404,TRUIST BK GLOBAL BK MED TERM N,1.25,2023-03-09,989000.0,988307.7,1003708.8,9-200100-Income Research,Corporate Bonds,TRUIST BANK,,False,<class 'object'>,TFC
1405,U S BK NATL ASSN FIXED 2.65% ,2.65,2022-05-23,790000.0,789162.6,805693.67,9-200100-Income Research,Corporate Bonds,U S BANCORP,,False,<class 'object'>,U
1406,UBS AG LONDON BRH .45% 02-09-2,0.45,2024-02-09,1131000.0,1130129.13,1125139.4,9-200100-Income Research,Corporate Bonds,UBS AG LONDON,,False,<class 'object'>,UMMIEA.JO
1407,UBS GROUP AG 1.008% DUE ,1.01,2024-07-30,920000.0,920000.0,926625.6,9-200100-Income Research,Corporate Bonds,UBS AG LONDON,,False,<class 'object'>,UMMIEA.JO
1408,VENTAS RLTY LTD PARTNERSHIP / ,3.25,2022-08-15,789000.0,794018.04,807343.9,9-200100-Income Research,Corporate Bonds,VENTAS RLTY  LTD,,False,<class 'object'>,VTR
1409,VERIZON COMMUNICATIONS INC .75,0.75,2024-03-22,650000.0,649961.0,652793.52,9-200100-Income Research,Corporate Bonds,VERIZON  CO,,False,<class 'object'>,VZ
1410,VERIZON COMMUNICATIONS INC 3.5,3.5,2024-11-01,1049000.0,1157718.36,1134886.54,9-200100-Income Research,Corporate Bonds,VERIZON  CO,,False,<class 'object'>,VZ
1411,VOLKSWAGEN GROUP AMER FIN LLC ,4,2021-11-12,1233000.0,1228289.94,1250171.81,9-200100-Income Research,Corporate Bonds,VOLKSWAGEN GROUP,,False,<class 'object'>,VOW3.DE
1412,WELLS FARGO & CO MEDIUM TERM S,3.75,2024-01-24,1200000.0,1307724.0,1290539.24,9-200100-Income Research,Corporate Bonds,WELLS FARGO &  CO,,False,<class 'object'>,WFC
1413,WELLS FARGO & CO MEDIUM TERM S,1.65,2024-06-02,825000.0,825000.0,842644.85,9-200100-Income Research,Corporate Bonds,WELLS FARGO &  CO,,False,<class 'object'>,WFC
1501,Corporate Bonds,,,,,,9-200100-Wells Capital,Corporate Bonds,Corporate Bonds,,False,<class 'object'>,
1502,7-ELEVEN INC .625% DUE ,0.63,2023-02-10,900000.0,899253.0,900535.87,9-200100-Wells Capital,Corporate Bonds,7-ELEVEN  INC,,False,<class 'object'>,5250.KL
1503,AIR LEASE CORP MED TERM NTS BO,2.25,2023-01-15,1000000.0,990120.0,1026579.06,9-200100-Wells Capital,Corporate Bonds,AIR LEASE  CO,,False,<class 'object'>,AL
1504,ASSOCIATED BK GREEN BAY N A WI,3.5,2021-08-13,925000.0,944230.75,925925.5,9-200100-Wells Capital,Corporate Bonds,ASSOCIATED BK GREEN BAY N A WI,,False,<class 'object'>,ASB
1505,ATHENE GLOBAL FDG MEDIUM TERM ,3,2022-07-01,1000000.0,1013570.0,1025244.65,9-200100-Wells Capital,Corporate Bonds,ATHENE GLOBAL  FDG,,False,<class 'object'>,ATNXQ
1506,ATMOS ENERGY CORP SR NT .625% ,0.63,2023-03-09,1500000.0,1499940.0,1500461.15,9-200100-Wells Capital,Corporate Bonds,ATMOS ENERGY  CO,,False,<class 'object'>,ATO
1507,AUTODESK INC 3.6% DUE ,3.6,2022-12-15,900000.0,931374.0,932122.04,9-200100-Wells Capital,Corporate Bonds,AUTODESK  INC,,False,<class 'object'>,ADSK
1508,AVOLON HLDGS FDG LTD 3.625% DU,3.63,2022-05-01,450000.0,449671.5,460392.89,9-200100-Wells Capital,Corporate Bonds,AVOLON HLDGS  FDG,,False,<class 'object'>,NO_TICKER_FOUND
1509,BANCO SANTANDER S A .701% DUE ,0.7,2024-06-30,800000.0,800000.0,801597.46,9-200100-Wells Capital,Corporate Bonds,BANCO SANTANDER SA,,False,<class 'object'>,BCDRF
1510,BANK AMER CORP .981% DUE ,0.98,2025-09-25,200000.0,200000.0,199846.0,9-200100-Wells Capital,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
1511,BANK AMER CORP 3.124% DUE 01-2,3.12,2023-01-20,1310000.0,1320561.2,1329724.24,9-200100-Wells Capital,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
1512,BANK OF MONTREAL 2.9% DUE 03-2,2.9,2022-03-26,1225000.0,1252648.25,1249604.25,9-200100-Wells Capital,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO.TO
1513,BARCLAYS PLC 1.007% DUE ,1.01,2024-12-10,800000.0,800665.0,802853.24,9-200100-Wells Capital,Corporate Bonds,BARCLAYS PLC,,False,<class 'object'>,BCS
1514,CAPITAL ONE BK USA NATL ASSN G,2.01,2023-01-27,1000000.0,1000000.0,1009340.71,9-200100-Wells Capital,Corporate Bonds,CAPITAL ONE FINL CO,,False,<class 'object'>,NLY
1515,CENTERPOINT ENERGY RES CORP DE,0.7,2023-03-02,900000.0,899127.0,900085.29,9-200100-Wells Capital,Corporate Bonds,CENTERPOINT ENERGY INC,,False,<class 'object'>,CNP
1516,CIGNA CORP NEW .613% 03-15-202,0.61,2024-03-15,550000.0,550000.0,549717.78,9-200100-Wells Capital,Corporate Bonds,CIGNA  CO,,False,<class 'object'>,CGN.MU
1517,CNH INDL CAP LLC 4.375% DUE 04,4.38,2022-04-05,910000.0,917343.7,936110.96,9-200100-Wells Capital,Corporate Bonds,CNH INDL  CAP,,False,<class 'object'>,CNH=X
1518,DTE ENERGY CO .55% DUE 11-01-2,0.55,2022-11-01,1000000.0,999490.0,1001931.32,9-200100-Wells Capital,Corporate Bonds,DTE ELEC,,False,<class 'object'>,DTE
1519,EL PASO PIPELINE PART OP 5.0% ,5,2021-10-01,780000.0,811543.2,780000.0,9-200100-Wells Capital,Corporate Bonds,EL PASO PIPELINE PART OP,,False,<class 'object'>,EL
1520,ENTERGY CORP NEW .9% DUE ,0.9,2025-09-15,1025000.0,1020961.5,1011307.98,9-200100-Wells Capital,Corporate Bonds,ENTERGY CO,,False,<class 'object'>,ETR
1521,FIDELITY NATL INFORMATION SVCS,0.38,2023-03-01,650000.0,649486.5,649164.35,9-200100-Wells Capital,Corporate Bonds,FIDELITY NATL INFORMATION SVCS,,False,<class 'object'>,NO_TICKER_FOUND
1522,GILEAD SCIENCES INC .75% DUE ,0.75,2023-09-29,475000.0,474833.75,475234.4,9-200100-Wells Capital,Corporate Bonds,GILEAD SCIENCES  INC,,False,<class 'object'>,GILD
1523,GOLDMAN SACHS GROUP INC 2.876%,2.88,2022-10-31,950000.0,958103.5,957476.06,9-200100-Wells Capital,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
1524,HARVEST OPERATIONS CORP 1.0% D,1,2024-04-26,590000.0,589097.3,590259.6,9-200100-Wells Capital,Corporate Bonds,HARVEST OPERATIONS  CO,,False,<class 'object'>,MJ
1525,HEWLETT PACKARD ENTERPRISE CO ,2.25,2023-04-01,1000000.0,999790.0,1029649.49,9-200100-Wells Capital,Corporate Bonds,HEWLETT PACKARD ENTERPRISE CO,,False,<class 'object'>,HPE
1526,JPMORGAN CHASE & CO NT FIXED/F,3.21,2023-04-01,1250000.0,1276850.0,1277131.18,9-200100-Wells Capital,Corporate Bonds,JPMORGAN CHASE &  CO,,False,<class 'object'>,JPM
1527,KEURIG DR PEPPER INC 0.75% 03-,0.75,2024-03-15,850000.0,849974.5,850927.57,9-200100-Wells Capital,Corporate Bonds,KEURIG DR PEPPER  INC,,False,<class 'object'>,KDP
1528,LLOYDS BKG GROUP PLC 2.858% DU,2.86,2023-03-17,925000.0,952537.25,940822.87,9-200100-Wells Capital,Corporate Bonds,LLOYDS BANKING GROUP PLC FORME,,False,<class 'object'>,LYG
1529,LLOYDS BKG GROUP PLC 3.0% DUE ,3,2022-01-11,900000.0,908100.0,913120.1,9-200100-Wells Capital,Corporate Bonds,LLOYDS BANKING GROUP PLC FORME,,False,<class 'object'>,LYG
1530,METROPOLITAN LIFE GLOBAL FDG I,2.4,2022-06-17,900000.0,898785.0,918894.33,9-200100-Wells Capital,Corporate Bonds,METROPOLITAN LIFE GLOBAL  FDG,,False,<class 'object'>,MCB
1531,MICROCHIP TECHNOLOGY INC .972%,0.97,2024-02-15,1000000.0,1000000.0,999507.33,9-200100-Wells Capital,Corporate Bonds,MICROCHIP TECHNOLOGY  INC,,False,<class 'object'>,MCHP
1532,MITSUBISHI UFJ FINL GROUP INC ,0.85,2024-09-15,300000.0,300000.0,301587.69,9-200100-Wells Capital,Corporate Bonds,MITSUBISHI UFJ FINL GROUP  INC,,False,<class 'object'>,MUFG
1533,MIZUHO FINL GROUP INC 1.241% D,1.24,2024-07-10,1500000.0,1500000.0,1520671.17,9-200100-Wells Capital,Corporate Bonds,MIZUHO CO,,False,<class 'object'>,MFG
