,Account or Security,Coupon,Date,Quantity,Cost Value,Market Value,Bank,Asset Type,Company,Industry,Private Placement,Info,Ticker
1291,ROYAL BK CDA GLOBAL MEDIUM TER,1.6,2025-01-21 00:00:00,250000.0,250000.0,236635.15,9-200100-Galliard Capital,Corporate Bonds,ROYAL BANK OF CANADA,,False,<class 'object'>,RY.TO
1292,ROYAL BK CDA GLOBAL MEDIUM TER,3.38,2025-04-14 00:00:00,140000.0,139948.2,138145.0,9-200100-Galliard Capital,Corporate Bonds,ROYAL BANK OF CANADA,,False,<class 'object'>,RY.TO
1293,ROYAL BK CDA GLOBAL MEDIUM TER,0.75,2024-10-07 00:00:00,450000.0,419269.5,420210.53,9-200100-Galliard Capital,Corporate Bonds,ROYAL BANK OF CANADA,,False,<class 'object'>,RY.TO
1294,SABINE PASS 5.75% DUE 05-15-20,5.75,2024-05-15 00:00:00,100000.0,106689.0,101983.97,9-200100-Galliard Capital,Corporate Bonds,SABINE PASS,,False,<class 'object'>,SBR
1295,SCHLUMBERGER FIN CDA LTD 1.4% ,1.4,2025-09-17 00:00:00,150000.0,149820.0,139108.46,9-200100-Galliard Capital,Corporate Bonds,SCHLUMBERGER,,False,<class 'object'>,SLB
1296,SCHWAB CHARLES CORP NEW 3.625%,3.63,2025-04-01 00:00:00,300000.0,322268.0,297926.54,9-200100-Galliard Capital,Corporate Bonds,SCHWAB CHARLES  CO,,False,<class 'object'>,SCHW.MX
1297,SEMPRA ENERGY 3.3% 04-01-2025 ,3.3,2025-04-01 00:00:00,180000.0,179681.4,175854.37,9-200100-Galliard Capital,Corporate Bonds,SEMPRA ENERGY,,False,<class 'object'>,SRE
1298,SIMON PPTY GROUP L P 2.75% ,2.75,2023-06-01 00:00:00,420000.0,429111.0,415847.27,9-200100-Galliard Capital,Corporate Bonds,SIMON PPTY GROUP,,False,<class 'object'>,SPG
1299,SOUTHWESTERN PUBLIC SERVICE CO,3.3,2024-06-15 00:00:00,450000.0,487903.5,447191.23,9-200100-Galliard Capital,Corporate Bonds,SOUTHWESTERN PUBLIC SERVICE  CO,,False,<class 'object'>,SWN
1300,SPIRE MO INC .549763% 12-02-20,1.57,2024-12-02 00:00:00,480000.0,480000.0,475334.55,9-200100-Galliard Capital,Corporate Bonds,SPIRE MO  INC,,False,<class 'object'>,SPIR
1301,STANLEY BLACK & DECKER INC 2.3,2.3,2025-02-24 00:00:00,150000.0,149797.5,145170.09,9-200100-Galliard Capital,Corporate Bonds,STANLEY BLACK & DECKER  INC,,False,<class 'object'>,SWK
1302,STATE STR CORP 2.354% DUE ,2.35,2025-11-01 00:00:00,410000.0,436264.6,394311.48,9-200100-Galliard Capital,Corporate Bonds,STATE STREET CO,,False,<class 'object'>,STT
1303,STATE STR CORP SR NT FXD/FLTG ,2.2,2028-02-07 00:00:00,70000.0,70000.0,64103.52,9-200100-Galliard Capital,Corporate Bonds,STATE STREET CO,,False,<class 'object'>,STT
1304,STATE STREET CORP 1.746% 02-06,1.75,2026-02-06 00:00:00,80000.0,80000.0,75516.94,9-200100-Galliard Capital,Corporate Bonds,STATE STREET CO,,False,<class 'object'>,STT
1305,SUMITOMO MITSUI FINANCIAL GROU,1.84,2023-10-16 00:00:00,360000.0,360000.0,360191.66,9-200100-Galliard Capital,Corporate Bonds,SUMITOMO MITSUI BANKING,,False,<class 'object'>,SSUMY
1306,SUMITOMO MITSUI FINL GROUP INC,1.47,2025-07-08 00:00:00,200000.0,204320.0,183678.16,9-200100-Galliard Capital,Corporate Bonds,SUMITOMO MITSUI BANKING,,False,<class 'object'>,SSUMY
1307,SUMITOMO MITSUI FINL GROUP INC,2.78,2022-07-12 00:00:00,215000.0,214920.45,215008.63,9-200100-Galliard Capital,Corporate Bonds,SUMITOMO MITSUI BANKING,,False,<class 'object'>,SSUMY
1308,SUTTER HEALTH 1.321% DUE ,1.32,2025-08-15 00:00:00,145000.0,145000.0,133846.3,9-200100-Galliard Capital,Corporate Bonds,SUTTER HEALTH,,False,<class 'object'>,SGMNF
1309,TAKE-TWO INTERACTIVE SOFTWARE ,3.3,2024-03-28 00:00:00,60000.0,59973.6,59199.76,9-200100-Galliard Capital,Corporate Bonds,TAKE-TWO INTERACTIVE SOFTWARE ,,False,<class 'object'>,TTWO
1310,TAKE-TWO INTERACTIVE SOFTWARE ,3.55,2025-04-14 00:00:00,30000.0,29987.4,29507.61,9-200100-Galliard Capital,Corporate Bonds,TAKE-TWO INTERACTIVE SOFTWARE ,,False,<class 'object'>,TTWO
1311,THERMO FISHER SCIENTIFIC INC 1,1.22,2024-10-18 00:00:00,500000.0,500000.0,473693.8,9-200100-Galliard Capital,Corporate Bonds,THERMO FISHER SCIENTIFIC  INC,,False,<class 'object'>,TMO
1312,TORONTO DOMINION BK SR MEDIUM ,0.75,2023-06-12 00:00:00,120000.0,119911.2,116682.98,9-200100-Galliard Capital,Corporate Bonds,TORONTO DOMINION BANK,,False,<class 'object'>,TD
1313,TORONTO DOMINION BK SR MEDIUM ,0.7,2024-09-10 00:00:00,560000.0,559552.0,525632.45,9-200100-Galliard Capital,Corporate Bonds,TORONTO DOMINION BANK,,False,<class 'object'>,TD
1314,TORONTO DOMINION BK SR MEDIUM ,3.77,2025-06-06 00:00:00,200000.0,200000.0,198864.46,9-200100-Galliard Capital,Corporate Bonds,TORONTO DOMINION BANK,,False,<class 'object'>,TD
1315,TORONTO-DOMINION BANK 2.65% ,2.65,2024-06-12 00:00:00,130000.0,129981.8,127570.84,9-200100-Galliard Capital,Corporate Bonds,TORONTO-DOMINION BANK,,False,<class 'object'>,TD
1316,TOTAL CAP INTL 2.434% DUE ,2.43,2025-01-10 00:00:00,170000.0,171791.8,165296.7,9-200100-Galliard Capital,Corporate Bonds,TOTAL  CAP,,False,<class 'object'>,VTI
1317,TOYOTA MOTOR CREDIT CORP 3.05%,3.05,2027-03-22 00:00:00,150000.0,149986.5,144215.71,9-200100-Galliard Capital,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
1318,TOYOTA MOTOR CREDIT CORP 3.95%,3.95,2025-06-30 00:00:00,250000.0,249762.5,250896.88,9-200100-Galliard Capital,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
1319,TOYOTA MTR CR CORP MEDIUM TERM,3,2025-04-01 00:00:00,160000.0,171308.8,156953.88,9-200100-Galliard Capital,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
1320,TOYOTA MTR CR CORP MEDIUM TERM,1.45,2025-01-13 00:00:00,240000.0,239678.4,227441.2,9-200100-Galliard Capital,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
1321,TSMC ARIZONA CORP 1.75% 10-25-,1.75,2026-10-25 00:00:00,300000.0,299928.0,275872.01,9-200100-Galliard Capital,Corporate Bonds,TSMC GLOBAL LTD,,False,<class 'object'>,TSMC34.SA
1322,TYCO ELECTRONICS GROUP S A 3.4,3.45,2024-08-01 00:00:00,150000.0,153741.0,149517.29,9-200100-Galliard Capital,Corporate Bonds,TYCO ELECTRONICS GROUP S A 3.4,,False,<class 'object'>,TYC-USD
1323,U S BANCORP MEDIUM TERM NTS- B,2.22,2028-01-27 00:00:00,350000.0,350000.0,320638.12,9-200100-Galliard Capital,Corporate Bonds,U S BANCORP,,False,<class 'object'>,U
1324,UBS AG LONDON BRH NT 144A .7% ,0.7,2024-08-09 00:00:00,200000.0,199918.0,187182.68,9-200100-Galliard Capital,Corporate Bonds,UBS AG LONDON,,False,<class 'object'>,WUCT
1325,UBS GROUP AG 1.008% DUE ,1.01,2024-07-30 00:00:00,250000.0,250000.0,242073.79,9-200100-Galliard Capital,Corporate Bonds,UBS AG LONDON,,False,<class 'object'>,WUCT
1326,UDR INC 2.95% DUE 09-01-2026/0,2.95,2026-09-01 00:00:00,40000.0,40576.0,37711.82,9-200100-Galliard Capital,Corporate Bonds,UDR  INC,,False,<class 'object'>,UDR
1327,UNION PAC CORP 3.5% DUE ,3.5,2023-06-08 00:00:00,300000.0,310491.0,299999.98,9-200100-Galliard Capital,Corporate Bonds,UNION PAC  CO,,False,<class 'object'>,UNP
1328,UNITED TECHNOLOGIES CORP 3.65%,3.65,2023-08-16 00:00:00,6000.0,6001.16,5993.69,9-200100-Galliard Capital,Corporate Bonds,UNITED TECHNOLOGIES  CO,,False,<class 'object'>,UNH
1329,UNITED TECHNOLOGIES CORP 3.95%,3.95,2025-08-16 00:00:00,200000.0,222734.0,200418.85,9-200100-Galliard Capital,Corporate Bonds,UNITED TECHNOLOGIES  CO,,False,<class 'object'>,UNH
1330,UNITEDHEALTH GROUP INC NT 3.7%,3.7,2027-05-15 00:00:00,150000.0,149919.0,149469.62,9-200100-Galliard Capital,Corporate Bonds,UNITEDHEALTH GROUP  INC,,False,<class 'object'>,UNH
1331,VENTAS REALTY LIMITED PARTNERS,2.65,2025-01-15 00:00:00,90000.0,89508.6,86070.84,9-200100-Galliard Capital,Corporate Bonds,VENTAS REALTY LP,,False,<class 'object'>,VTR
1332,VENTAS REALTY LP 3.5% DUE ,3.5,2025-02-01 00:00:00,100000.0,102814.0,97549.46,9-200100-Galliard Capital,Corporate Bonds,VENTAS REALTY LP,,False,<class 'object'>,VTR
1333,VIRGINIA ELEC & POWER CO ,2.75,2023-03-15 00:00:00,220000.0,228230.2,218544.16,9-200100-Galliard Capital,Corporate Bonds,VIRGINIA ELEC & POWER  CO,,False,<class 'object'>,VABK
1334,VULCAN MATLS CO 4.5% DUE ,4.5,2025-04-01 00:00:00,80000.0,90164.0,81408.07,9-200100-Galliard Capital,Corporate Bonds,VULCAN MATLS  CO,,False,<class 'object'>,VMC
1335,WASTE MGMT INC DEL 2.4% DUE ,2.4,2023-05-15 00:00:00,200000.0,198292.0,198689.26,9-200100-Galliard Capital,Corporate Bonds,WASTE MGMT  INC,,False,<class 'object'>,CIWT
1336,WEC ENERGY GROUP INC 0.8% DUE ,0.8,2024-03-15 00:00:00,390000.0,390201.1,370340.26,9-200100-Galliard Capital,Corporate Bonds,WEC ENERGY GROUP  INC,,False,<class 'object'>,WEC
1337,WELLS FARGO & CO MEDIUM TERM S,3.53,2028-03-24 00:00:00,610000.0,610000.0,577759.87,9-200100-Galliard Capital,Corporate Bonds,WELLS FARGO &  CO,,False,<class 'object'>,WFC
1338,WELLS FARGO & CO MEDIUM TERM S,3.91,2026-04-25 00:00:00,270000.0,270000.0,265541.05,9-200100-Galliard Capital,Corporate Bonds,WELLS FARGO &  CO,,False,<class 'object'>,WFC
1339,WELLTOWER INC  4.0% DUE 06-01-,4,2025-06-01 00:00:00,70000.0,71032.5,69478.4,9-200100-Galliard Capital,Corporate Bonds,WELLTOWER  INC,,False,<class 'object'>,WELL
1340,WESTAR ENERGY INC 2.55% DUE ,2.55,2026-07-01 00:00:00,290000.0,302814.6,274797.81,9-200100-Galliard Capital,Corporate Bonds,WESTAR ENERGY  INC,,False,<class 'object'>,WSR.AX
1341,WESTAR ENERGY INC 3.1% DUE ,3.1,2027-04-01 00:00:00,440000.0,419817.2,420354.61,9-200100-Galliard Capital,Corporate Bonds,WESTAR ENERGY  INC,,False,<class 'object'>,WSR.AX
1342,WESTPAC BANKING CORP WSTP 3.73,3.74,2025-08-26 00:00:00,200000.0,200000.0,199298.75,9-200100-Galliard Capital,Corporate Bonds,WESTPAC BANKING,,False,<class 'object'>,WBC.AX
1343,WESTPAC BKG CORP .95025% DUE 0,2.3,2024-02-26 00:00:00,260000.0,260000.0,261193.38,9-200100-Galliard Capital,Corporate Bonds,WESTPAC BANKING,,False,<class 'object'>,WBC.AX
1344,WESTROCK CO 3.0% DUE 09-15-202,3,2024-09-15 00:00:00,110000.0,114677.2,107484.15,9-200100-Galliard Capital,Corporate Bonds,WESTROCK  CO,,False,<class 'object'>,WRK
1345,WILLIAMS PARTNERS L P 3.9% DUE,3.9,2025-01-15 00:00:00,210000.0,228994.1,207456.33,9-200100-Galliard Capital,Corporate Bonds,WILLIAMS PARTNERS L P,,False,<class 'object'>,WMB
1346,WISCONSIN ENERGY CORP 3.55% DU,3.55,2025-06-15 00:00:00,29000.0,31088.58,28467.87,9-200100-Galliard Capital,Corporate Bonds,WISCONSIN ENERGY  CO,,False,<class 'object'>,BCOW
1347,YALE UNIV FIXED .873% DUE 04-1,0.87,2025-04-15 00:00:00,530000.0,530000.0,497636.22,9-200100-Galliard Capital,Corporate Bonds,YALE UNIV FIXED,,False,<class 'object'>,HY
1558,Corporate Bonds,,,,,,9-200100-Income Research Short Duration,Corporate Bonds,Corporate Bonds,,False,<class 'object'>,
1559,ABBOTT LABS 3.4% DUE ,3.4,2023-11-30 00:00:00,750000.0,818662.5,751718.94,9-200100-Income Research Short Duration,Corporate Bonds,ABBOTT LABS,,False,<class 'object'>,ABL.BE
1560,ABBVIE INC 2.3% DUE 11-21-2022,2.3,2022-11-21 00:00:00,2736000.0,2833382.37,2730556.02,9-200100-Income Research Short Duration,Corporate Bonds,ABBVIE  INC,,False,<class 'object'>,ABBV
1561,AERCAP IRELAND CAP DESIGNATED ,1.15,2023-10-29 00:00:00,884000.0,862545.32,842295.11,9-200100-Income Research Short Duration,Corporate Bonds,AERCAP IRELAND  CAP,,False,<class 'object'>,AER
1562,AIR LEASE CORP 2.75% 01-15-202,2.75,2023-01-15 00:00:00,590000.0,590227.53,585799.08,9-200100-Income Research Short Duration,Corporate Bonds,AIR LEASE  CO,,False,<class 'object'>,AL
1563,AMERICAN EXPRESS CO .75% 11-03,0.75,2023-11-03 00:00:00,2180000.0,2179782.0,2109392.31,9-200100-Income Research Short Duration,Corporate Bonds,AMERICAN EXPRESS CO,,False,<class 'object'>,AXP
1564,AMERICAN HONDA FIN CORP MED TE,0.88,2023-07-07 00:00:00,2597000.0,2596168.96,2533196.1,9-200100-Income Research Short Duration,Corporate Bonds,AMERICAN HONDA FIN  CO,,False,<class 'object'>,AAL
1565,AMERICAN INTL GROUP INC 3.9% D,3.9,2026-04-01 00:00:00,1004000.0,1065163.68,983704.89,9-200100-Income Research Short Duration,Corporate Bonds,AMERICAN INTL GROUP  INC,,False,<class 'object'>,AAL
1566,AQUARION CO 4.0% DUE ,4,2024-08-15 00:00:00,576000.0,632551.68,570645.73,9-200100-Income Research Short Duration,Corporate Bonds,AQUARION  CO,,False,<class 'object'>,NO_TICKER_FOUND
1567,ASTRAZENECA PLC NT .3% 05-26-2,0.3,2023-05-26 00:00:00,606000.0,605460.66,592258.82,9-200100-Income Research Short Duration,Corporate Bonds,ASTRAZENECA PLC,,False,<class 'object'>,AZN
1568,AT&T BROADBAND CORP 9.455% DUE,9.46,2022-11-15 00:00:00,1950000.0,2598902.76,1994673.08,9-200100-Income Research Short Duration,Corporate Bonds,AT&T BROADBAND  CO,,False,<class 'object'>,T
1569,AT&T INC .9% DUE 03-25-2024 BE,0.9,2024-03-25 00:00:00,654000.0,653378.7,623562.81,9-200100-Income Research Short Duration,Corporate Bonds,AT&T  INC,,False,<class 'object'>,T
1570,BANK AMER CORP .976% 04-22-202,0.98,2025-04-22 00:00:00,655000.0,655000.0,616073.66,9-200100-Income Research Short Duration,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
1571,BANK AMER CORP 1.486% DUE ,1.49,2024-05-19 00:00:00,663000.0,663000.0,647915.62,9-200100-Income Research Short Duration,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
1572,BANK MONTREAL MEDIUM TERM SR N,0.4,2023-09-15 00:00:00,1094000.0,1093081.04,1056203.08,9-200100-Income Research Short Duration,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO
1573,BANK NOVA SCOTIA B C .55% DUE ,0.55,2023-09-15 00:00:00,625000.0,624556.25,604307.72,9-200100-Income Research Short Duration,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
1574,BANK OF AMERICA CORP MTN 0.81%,0.81,2024-10-24 00:00:00,980000.0,980000.0,933989.53,9-200100-Income Research Short Duration,Corporate Bonds,BANK OF AMERICA  CO,,False,<class 'object'>,BAC
1575,BOEING CO 4.508% DUE ,4.51,2023-05-01 00:00:00,819000.0,819000.0,820929.76,9-200100-Income Research Short Duration,Corporate Bonds,BOEING  CO,,False,<class 'object'>,BA
1576,BOSTON PPTYS LTD PARTNERSHIP 3,3.2,2025-01-15 00:00:00,1010000.0,1088365.9,985088.06,9-200100-Income Research Short Duration,Corporate Bonds,BOSTON PPTYS  LTD,,False,<class 'object'>,BXP
1577,CANADIAN IMPERIAL BK 2.606% DU,2.61,2023-07-22 00:00:00,1180000.0,1181301.8,1179428.22,9-200100-Income Research Short Duration,Corporate Bonds,CANADIAN IMPERIAL BK CO,,False,<class 'object'>,6C=F
1578,CANADIAN NAT RES LTD 3.8% DUE ,3.8,2024-04-15 00:00:00,440000.0,476132.8,436943.98,9-200100-Income Research Short Duration,Corporate Bonds,CANADIAN NAT RES  LTD,,False,<class 'object'>,CRC.BE
1579,CANADIAN PAC RY CO NEW 1.35% D,1.35,2024-12-02 00:00:00,1136000.0,1134500.48,1068639.03,9-200100-Income Research Short Duration,Corporate Bonds,CANADIAN PAC RY  CO,,False,<class 'object'>,6C=F
1580,CAPITAL ONE FINL CORP 3.5% DUE,3.5,2023-06-15 00:00:00,409000.0,436738.38,406673.67,9-200100-Income Research Short Duration,Corporate Bonds,CAPITAL ONE FINL CO,,False,<class 'object'>,BDGS
1581,CATERPILLAR FINL SVCS CORP MED,1.9,2022-09-06 00:00:00,600000.0,599166.0,599855.9,9-200100-Income Research Short Duration,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
1582,CATERPILLAR FINL SVCS CORP MED,0.65,2023-07-07 00:00:00,1025000.0,1024426.0,999668.15,9-200100-Income Research Short Duration,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
1583,CATERPILLAR FINL SVCS CORP MED,0.25,2023-03-01 00:00:00,656000.0,655435.84,645458.41,9-200100-Income Research Short Duration,Corporate Bonds,CATERPILLAR FINL,,False,<class 'object'>,CAT
1584,CHEVRON CORP 2.355% DUE ,2.36,2022-12-05 00:00:00,500000.0,490515.0,499170.0,9-200100-Income Research Short Duration,Corporate Bonds,CHEVRON  CO,,False,<class 'object'>,CVX
1585,CHEVRON CORP NEW 1.141% DUE 05,1.14,2023-05-11 00:00:00,821000.0,821000.0,806925.24,9-200100-Income Research Short Duration,Corporate Bonds,CHEVRON  CO,,False,<class 'object'>,CVX
1586,CITIGROUP INC 1.678% DUE ,1.68,2024-05-15 00:00:00,1968000.0,1996363.77,1928400.42,9-200100-Income Research Short Duration,Corporate Bonds,CITIGROUP  INC,,False,<class 'object'>,C
1587,CITIGROUP INC SR NT 3.352% ,3.35,2025-04-24 00:00:00,694000.0,724855.24,679737.88,9-200100-Income Research Short Duration,Corporate Bonds,CITIGROUP  INC,,False,<class 'object'>,C
1588,CREDIT SUISSE AG NEW YORK BRH ,3.7,2025-02-21 00:00:00,1100000.0,1100198.0,1074051.0,9-200100-Income Research Short Duration,Corporate Bonds,CREDIT SUISSE GROUP AG,,False,<class 'object'>,CSGNZ.XC
1589,DEERE JOHN CAP CORP MEDIUM TER,0.63,2024-09-10 00:00:00,649000.0,648578.15,610402.2,9-200100-Income Research Short Duration,Corporate Bonds,DEERE JOHN  CAP,,False,<class 'object'>,DE
1590,DOMINION RES INC VA NEW 2.75% ,2.75,2022-09-15 00:00:00,1115000.0,1132449.75,1114008.43,9-200100-Income Research Short Duration,Corporate Bonds,DOMINION RES  INC,,False,<class 'object'>,D
1591,DTE ELEC SECURITIZATION FDG I ,2.64,2027-12-01 00:00:00,842000.0,841892.73,822921.74,9-200100-Income Research Short Duration,Corporate Bonds,DTE ELEC,,False,<class 'object'>,DTE
1592,ESSEX PORTFOLIO L P 3.875% DUE,3.88,2024-05-01 00:00:00,596000.0,648024.84,594251.35,9-200100-Income Research Short Duration,Corporate Bonds,ESSEX PORTFOLIO L P,,False,<class 'object'>,ESS
1593,EVERSOURCE ENERGY 3.8% DUE ,3.8,2023-12-01 00:00:00,1992000.0,2160742.32,1996072.07,9-200100-Income Research Short Duration,Corporate Bonds,EVERSOURCE ENERGY,,False,<class 'object'>,NU
1594,FIFTH THIRD BANCORP 1.625% DUE,1.63,2023-05-05 00:00:00,1038000.0,1037335.68,1022406.47,9-200100-Income Research Short Duration,Corporate Bonds,FIFTH THIRD BANCORP,,False,<class 'object'>,FITB
1595,FIRST REP BK SAN FRANCISCO CAL,1.91,2024-02-12 00:00:00,780000.0,780000.0,770915.98,9-200100-Income Research Short Duration,Corporate Bonds,FIRST REP BK SAN FRANCISCO CAL,,False,<class 'object'>,FRCB
1596,GENERAL MTRS FINL CO INC 3.55%,3.55,2022-07-08 00:00:00,1310000.0,1309174.7,1310007.53,9-200100-Income Research Short Duration,Corporate Bonds,GENERAL MOTORS,,False,<class 'object'>,GM
1597,GENPACT LUXEMBOURG S A R L 3.3,3.38,2024-12-01 00:00:00,447000.0,482840.46,438502.69,9-200100-Income Research Short Duration,Corporate Bonds,GENPACT LUXEMBOURG S A R L 3.3,,False,<class 'object'>,G
1598,GLAXOSMITHKLINE CAP PLC .534% ,0.53,2023-10-01 00:00:00,614000.0,614000.0,593184.38,9-200100-Income Research Short Duration,Corporate Bonds,GLAXOSMITHKLINE  CAP,,False,<class 'object'>,GLAXO.NS
1599,GOLDMAN SACHS GROUP INC .925% ,1.11,2024-10-21 00:00:00,811000.0,811000.0,775523.63,9-200100-Income Research Short Duration,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
1600,GOLDMAN SACHS GROUP INC 4.387%,4.39,2027-06-15 00:00:00,458000.0,458000.0,451905.65,9-200100-Income Research Short Duration,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
1601,HOME DEPOT CANADA INC 2.7% ,2.7,2025-04-15 00:00:00,755000.0,753678.75,740777.08,9-200100-Income Research Short Duration,Corporate Bonds,HOME DEPOT CANADA  INC,,False,<class 'object'>,HD
1602,INTERCONTINENTAL EXCHANGE INC ,3.65,2025-05-23 00:00:00,1607000.0,1605232.3,1596957.7,9-200100-Income Research Short Duration,Corporate Bonds,INTERCONTINENTAL EXCHANGE  INC,,False,<class 'object'>,ICE
1603,JPMORGAN CHASE & CO .768% DUE ,0.77,2025-08-09 00:00:00,605000.0,605000.0,561118.21,9-200100-Income Research Short Duration,Corporate Bonds,JPMORGAN CHASE &  CO,,False,<class 'object'>,JPM
1604,JPMORGAN CHASE & CO 1.561% DUE,1.56,2025-12-10 00:00:00,667000.0,667033.35,623129.66,9-200100-Income Research Short Duration,Corporate Bonds,JPMORGAN CHASE &  CO,,False,<class 'object'>,JPM
1605,JPMORGAN CHASE & CO 2.595% 02-,2.6,2026-02-24 00:00:00,1212000.0,1212000.0,1151933.17,9-200100-Income Research Short Duration,Corporate Bonds,JPMORGAN CHASE &  CO,,False,<class 'object'>,JPM
1606,KANSAS CITY SOUTHN 3.0% DUE ,3,2023-05-15 00:00:00,780000.0,795771.6,777515.18,9-200100-Income Research Short Duration,Corporate Bonds,KANSAS CITY SOUTHN,,False,<class 'object'>,CP
1607,KINDER MORGAN ENERGY PARTNERS ,3.45,2023-02-15 00:00:00,780000.0,821519.4,780790.36,9-200100-Income Research Short Duration,Corporate Bonds,KINDER MORGAN INC,,False,<class 'object'>,KMI
1608,KLA CORP 4.65% DUE 11-01-2024/,4.65,2024-11-01 00:00:00,599000.0,649831.14,607552.32,9-200100-Income Research Short Duration,Corporate Bonds,KLA  CO,,False,<class 'object'>,KLAC
1609,LLOYDS BKG GROUP PLC 3.9% ,3.9,2024-03-12 00:00:00,527000.0,576032.08,523826.04,9-200100-Income Research Short Duration,Corporate Bonds,LLOYDS BANKING GROUP PLC FORME,,False,<class 'object'>,LYG
1610,MARRIOTT INTL INC NEW 2.125% D,2.13,2022-10-03 00:00:00,480000.0,479001.6,478660.76,9-200100-Income Research Short Duration,Corporate Bonds,MARRIOTT INTL  INC,,False,<class 'object'>,MAR
1611,MORGAN STANLEY 0.529% DUE 01-2,0.53,2024-01-25 00:00:00,1091000.0,1091000.0,1069460.88,9-200100-Income Research Short Duration,Corporate Bonds,MORGAN STANLEY,,False,<class 'object'>,MS
1612,MORGAN STANLEY 1.593% DUE 05-0,1.59,2027-05-04 00:00:00,655000.0,655000.0,581416.79,9-200100-Income Research Short Duration,Corporate Bonds,MORGAN STANLEY,,False,<class 'object'>,MS
1613,MORGAN STANLEY SR NT FXD/FLTG ,2.63,2026-02-18 00:00:00,975000.0,975000.0,930189.2,9-200100-Income Research Short Duration,Corporate Bonds,MORGAN STANLEY,,False,<class 'object'>,MS
1614,NATWEST MKTS PLC 2.375% DUE 05,2.38,2023-05-21 00:00:00,704000.0,701754.24,694009.68,9-200100-Income Research Short Duration,Corporate Bonds,NATWEST MARKETS PLC,,False,<class 'object'>,NWG
1615,NATWEST MKTS PLC US MEDIUM TER,3.63,2022-09-29 00:00:00,770000.0,787306.3,770862.56,9-200100-Income Research Short Duration,Corporate Bonds,NATWEST MARKETS PLC,,False,<class 'object'>,NWG
1616,NUTRIEN LTD 1.9% DUE 05-13-202,1.9,2023-05-13 00:00:00,1359000.0,1357776.9,1337252.51,9-200100-Income Research Short Duration,Corporate Bonds,NUTRIEN  LTD,,False,<class 'object'>,NTR
1617,NXP B V / NXP FDG LLC / NXP US,3.88,2026-06-18 00:00:00,1016000.0,1001826.8,978611.17,9-200100-Income Research Short Duration,Corporate Bonds,NXP B V,,False,<class 'object'>,NXP
1618,ORACLE CORP 2.5% DUE 04-01-202,2.5,2025-04-01 00:00:00,1057000.0,1071628.88,1004273.58,9-200100-Income Research Short Duration,Corporate Bonds,ORACLE  CO,,False,<class 'object'>,ORCL
1619,PEPSICO INC 0.4% DUE 10-07-202,0.4,2023-10-07 00:00:00,502000.0,501713.86,486971.27,9-200100-Income Research Short Duration,Corporate Bonds,PEPSICO  INC,,False,<class 'object'>,PEP
1620,PG&E WILDFIRE RECOVERY FDG LLC,3.59,1932-06-01 00:00:00,771000.0,770984.19,765020.39,9-200100-Income Research Short Duration,Corporate Bonds,PG&E WILDFIRE RECOVERY  FDG,,False,<class 'object'>,PCG
1621,PUBLIC SVC ELEC GAS CO SECD ,3,2025-05-15 00:00:00,1056000.0,1043824.32,1034559.54,9-200100-Income Research Short Duration,Corporate Bonds,PUBLIC SERVICE ELECTRIC & GAS,,False,<class 'object'>,VOD
1622,PVPTL EQUITABLE FINL LIFE GLOB,1.1,2024-11-12 00:00:00,873000.0,872869.05,817066.89,9-200100-Income Research Short Duration,Corporate Bonds,EQUITABLE FINL LIFE GLOBAL FDG,,True,<class 'object'>,EQH
1623,PVTPL 7-ELEVEN INC SR NT .625%,0.63,2023-02-10 00:00:00,655000.0,654456.35,642277.23,9-200100-Income Research Short Duration,Corporate Bonds,7-ELEVEN  INC,,True,<class 'object'>,5250.KL
1624,PVTPL BAE SYS HLDGS INC GTD NT,3.8,2024-10-07 00:00:00,966000.0,1007751.28,956398.05,9-200100-Income Research Short Duration,Corporate Bonds,BAE SYS PLC,,True,<class 'object'>,BAESY
